label,final,fullnopunc
entailment,"man wearing white hate sunglass sitting white truck say ""coast gas""","A man wearing a white hate and sunglasses is sitting in a white truck that says ""Coast Gas"""
entailment,boy wood,A boy in the woods
entailment,lady green black jacket blue pant taking photo horse,A Lady in a Green and Black Jacket and Blue pants taking a Photos of a Horse
entailment,man mask back service vehicle,A man in a mask in the back of a service vehicle
entailment,horse fallen green grass jockey riding top trying hardest fall off,A horse has fallen down on the green grass and the jockey riding on top is trying his hardest to not fall off
entailment,person orange shovel shoveling snow,A person with an orange shovel is shoveling snow
entailment,worker wearing orange vest stand near rail track,Workers wearing orange vests stand near rail tracks
entailment,child bathe water large drum,Children bathe in water from large drums
entailment,child bathe water large drum,Children bathe in water from large drums
entailment,skateboarder performing grab trick hovering ramp located within city,A skateboarder is performing a grab trick while hovering above a ramp which is located within a city
entailment,young boy giving brother piggyback ride,A young boy giving his brother a piggyback ride
entailment,woman teaching ballet class composed small child holding colourful scarf,A woman teaching a ballet class composed of small children holding colourful scarves
entailment,bare chested smiling child play water,A bare chested smiling child plays in water
entailment,man suit purple striped tie talking lady wearing sunglass,A man in a suit with a purple striped tie talking to a lady wearing sunglasses
entailment,three girl standing talking other,Three girls are standing and talking to each other
entailment,people standing next chain link fence,People are standing next to a chain link fence
entailment,two guy walking one carrying skateboard,Two guys walking one carrying a skateboard
entailment,male runner orange white t-shirt black short sprinting track,A male runner in an orange and white t-shirt and black shorts is sprinting down the track
entailment,three child playing illuminated water art display,Three children are playing with an illuminated water art display
